secCode,docID,流動資産_EDINET,負債合計_EDINET,投資有価証券_EDINET,更新日
38030,S100YLT6,437175000.0,306286000.0,16219000.0,2026-09-06
72470,S100YLLZ,60464000000.0,71268000000.0,8740000000.0,2026-09-06
68240,S100YJBP,42910272000.0,16027166000.0,7568157000.0,2026-09-06
26660,S100YLV8,1825971000.0,3380847000.0,,2026-09-06
70620,S100YLVZ,3464914000.0,7152502000.0,,2026-09-06
35910,S100YKJC,4781000000.0,30775000000.0,233000000.0,2026-09-06
53560,S100YG4G,12939781000.0,6828996000.0,2177854000.0,2026-09-06
62820,S100YLBX,59319000000.0,16516000000.0,7545000000.0,2026-09-06
99890,S100YL7Q,216777000000.0,174293000000.0,34013000000.0,2026-09-06
77460,S100YL4M,4191651000.0,6876613000.0,161135000.0,2026-09-06
38510,S100YLU7,6868170000.0,3286014000.0,1174718000.0,2026-09-06
41190,S100YGDM,25205310000.0,22825286000.0,9069841000.0,2026-09-06
19920,S100Y9QZ,5313860000.0,3370133000.0,2018540000.0,2026-09-06
60700,S100YHI9,18288963000.0,4965490000.0,222709000.0,2026-09-06
69960,S100YLMG,108254000000.0,78768000000.0,26688000000.0,2026-09-06
36940,S100YLSB,5476085000.0,2574787000.0,647188000.0,2026-09-06
88350,S100YL7T,19451000000.0,31647000000.0,1110000000.0,2026-09-06
46230,S100YLY9,9716855000.0,7380083000.0,2877120000.0,2026-09-06
43600,S100YGOW,9045000000.0,2340000000.0,1520000000.0,2026-09-06
68190,S100YLUW,2485268000.0,1509948000.0,194601000.0,2026-09-06
21620,S100YF8Q,26063025000.0,31663214000.0,17411000.0,2026-09-06
68570,S100YKTA,547716000000.0,383295000000.0,684000000.0,2026-09-06
56440,S100YLLM,24461000000.0,17746000000.0,243000000.0,2026-09-06
59850,S100YKOJ,34996000000.0,33582000000.0,5898000000.0,2026-09-06
73430,S100YKOR,3591357000.0,1230772000.0,,2026-09-06
61380,S100YHNC,8394425000.0,8016245000.0,1632637000.0,2026-09-06
78200,S100YLHV,25638713000.0,11272648000.0,2405901000.0,2026-09-06
97230,S100YIC1,4122135000.0,13967375000.0,5314000.0,2026-09-06
96850,S100YM1I,3356294000.0,3474298000.0,1373206000.0,2026-09-06
62180,S100YKK8,15249000000.0,19433000000.0,13000000.0,2026-09-06
44370,S100YK7L,3523448000.0,2502241000.0,103501000.0,2026-09-06
65800,S100YLCH,3740374000.0,1065764000.0,51159000.0,2026-09-06
75550,S100YLK4,3877000000.0,3185000000.0,825000000.0,2026-09-06
67870,S100YIE8,114112000000.0,140760000000.0,2145000000.0,2026-09-06
548A0,S100YKKE,6780727000.0,2248955000.0,2140000.0,2026-09-06
13840,S100YK1Y,6795000000.0,5062000000.0,530000000.0,2026-09-06
98490,S100YM2W,6785005000.0,5622402000.0,582456000.0,2026-09-06
62730,S100YLC6,1421842000000.0,172461000000.0,145267000000.0,2026-09-06
73830,S100YM27,9640000000.0,61000000.0,,2026-09-06
485A0,S100Y7SQ,6226000000.0,9160000000.0,,2026-09-06
34770,S100YKFC,9278918000.0,5644990000.0,,2026-09-06
65450,S100YLGZ,3306774000.0,2681922000.0,299000.0,2026-09-06
66370,S100YKLJ,51199382000.0,22463871000.0,1143456000.0,2026-09-06
31750,S100YLZQ,2872565000.0,7739449000.0,176324000.0,2026-09-06
46620,S100YFP2,13584854000.0,6845651000.0,2883564000.0,2026-09-06
18660,S100YM22,41519000000.0,28360000000.0,10954000000.0,2026-09-06
74630,S100YM3U,27863714000.0,26429503000.0,2591220000.0,2026-09-06
18920,S100YKW2,40368000000.0,33143000000.0,3543000000.0,2026-09-06
52800,S100YJO9,38675872000.0,16627531000.0,2985654000.0,2026-09-06
48010,S100YEYH,8774000000.0,15312000000.0,168000000.0,2026-09-06
90090,S100YL5Y,119084000000.0,569462000000.0,236626000000.0,2026-09-06
81230,S100YLIH,6912100000.0,5319755000.0,1154883000.0,2026-09-06
73170,S100YI6P,7501356000.0,3975411000.0,,2026-09-06
67020,S100YM3K,921556000000.0,849272000000.0,68881000000.0,2026-09-06
477A0,S100YM56,2052156000.0,4904061000.0,,2026-09-06
65220,S100YJXS,1532202000.0,1117939000.0,101250000.0,2026-09-06
70670,S100YKT7,1906992000.0,890105000.0,11346000.0,2026-09-06
64120,S100YM5Z,137807000000.0,859819000000.0,8520000000.0,2026-09-06
55920,S100YKTN,6229037000.0,3640476000.0,67812000.0,2026-09-06
87660,S100YLS8,69481000000.0,14287000000.0,,2026-09-06
70460,S100YJTH,2465835000.0,522824000.0,,2026-09-06
60420,S100YKJL,9415649000.0,10304382000.0,1883543000.0,2026-09-06
31990,S100YJZ2,43312000000.0,56193000000.0,2057000000.0,2026-09-06
58020,S100YL2M,2320091000000.0,1911192000000.0,604733000000.0,2026-09-06
69600,S100YLF7,127139000000.0,39669000000.0,14740000000.0,2026-09-06
51940,S100YL8G,6250942000.0,7518457000.0,969539000.0,2026-09-06
27640,S100YL5S,9423644000.0,6246872000.0,56371000.0,2026-09-06
86980,S100YM8I,23439000000.0,14448000000.0,9312000000.0,2026-09-06
66290,S100YLV9,28398735000.0,27298973000.0,457291000.0,2026-09-06
79180,S100YL9S,1936000000.0,5206000000.0,371000000.0,2026-09-06
45710,S100YLFM,3621653000.0,1257054000.0,222120000.0,2026-09-06
49780,S100YLVF,4896441000.0,685808000.0,4403537000.0,2026-09-06
72730,S100YLTN,8152616000.0,9184065000.0,349818000.0,2026-09-06
74160,S100YLJD,23503388000.0,19283558000.0,567654000.0,2026-09-06
79530,S100YKW4,10348348000.0,6538897000.0,1750100000.0,2026-09-06
79460,S100YLWX,2089839000.0,1392975000.0,113349000.0,2026-09-06
73740,S100YKQ9,4829268000.0,797488000.0,15000000.0,2026-09-06
17110,S100YM7I,2596916000.0,3966881000.0,21930000.0,2026-09-06
70780,S100YMA3,2747970000.0,1633878000.0,189121000.0,2026-09-06
36610,S100YK0J,19743000000.0,15881000000.0,1977000000.0,2026-09-06
57070,S100YI2P,74896000000.0,89216000000.0,156000000.0,2026-09-06
60720,S100YM7M,1388137000.0,291378000.0,,2026-09-06
24670,S100YMA4,721317000.0,768791000.0,498975000.0,2026-09-06
70840,S100YL46,6741704000.0,8724573000.0,16095000.0,2026-09-06
39090,S100YMC0,2994395000.0,2191295000.0,42091000.0,2026-09-06
72390,S100YLGY,112786000000.0,73772000000.0,6459000000.0,2026-09-06
85540,S100YMAO,,789322000000.0,,2026-09-06
330A0,S100YGDN,1339462000.0,801677000.0,,2026-09-06
78510,S100YMBT,1635638000.0,1031822000.0,589732000.0,2026-09-06
55710,S100YMC7,5083337000.0,6732586000.0,889820000.0,2026-09-06
44250,S100YIKS,2882149000.0,280037000.0,500000000.0,2026-09-06
64280,S100YLT7,17931210000.0,20651399000.0,400744000.0,2026-09-06
59730,S100YDF3,9645224000.0,8293624000.0,622914000.0,2026-09-06
42310,S100YK4M,36702877000.0,14162621000.0,4916875000.0,2026-09-06
79870,S100YKAO,29789000000.0,27206000000.0,3081000000.0,2026-09-06
87420,S100YJB4,14437334000.0,11110419000.0,2198450000.0,2026-09-06
31230,S100YJC8,6557981000.0,21816194000.0,6601304000.0,2026-09-06
56580,S100YIXZ,35828607000.0,16963509000.0,17628222000.0,2026-09-06
22860,S100YJI4,15325000000.0,15841000000.0,4286000000.0,2026-09-06
81370,S100YJ4F,82875000000.0,43966000000.0,6399000000.0,2026-09-06
84160,S100YJZJ,,1099333000000.0,,2026-09-06
68500,S100YJHF,27268000000.0,12731000000.0,1390000000.0,2026-09-06
93800,S100YHD3,12857602000.0,23577754000.0,3756655000.0,2026-09-06
23490,S100YK0N,20769041000.0,6703576000.0,5114030000.0,2026-09-06
93650,S100YJV2,3921439000.0,6141341000.0,2177823000.0,2026-09-06
13800,S100YK4U,2933981000.0,4939243000.0,118784000.0,2026-09-06
74830,S100YGD2,80665000000.0,12827000000.0,2404000000.0,2026-09-06
59620,S100YIX3,4538608000.0,2622051000.0,1437093000.0,2026-09-06
21140,S100YK3Q,17696000000.0,9887000000.0,11338000000.0,2026-09-06
45210,S100YK2Q,111393000000.0,40742000000.0,18875000000.0,2026-09-06
61400,S100YJMM,34456000000.0,12772000000.0,10778000000.0,2026-09-06
75670,S100YJKR,4125519000.0,2218443000.0,785651000.0,2026-09-06
60220,S100YI3O,6738659000.0,5075933000.0,2302766000.0,2026-09-06
97820,S100YIWH,12083666000.0,3894291000.0,1144810000.0,2026-09-06
80060,S100YIWQ,33314000000.0,25004000000.0,11927000000.0,2026-09-06
61340,S100YKAW,155427000000.0,25606000000.0,20962000000.0,2026-09-06
39410,S100YI9N,469481000000.0,742872000000.0,156961000000.0,2026-09-06
49980,S100YGPK,44502000000.0,37246000000.0,5177000000.0,2026-09-06
96430,S100YJUB,1344625000.0,2019037000.0,720989000.0,2026-09-06
64170,S100YI30,294541000000.0,51704000000.0,5349000000.0,2026-09-06
42740,S100YJCX,2126000000.0,1285603000.0,486734000.0,2026-09-06
42470,S100YK0F,3013957000.0,1434713000.0,681271000.0,2026-09-06
62920,S100YJHG,18524916000.0,11824251000.0,479421000.0,2026-09-06
51920,S100YJBU,77289000000.0,32375000000.0,16189000000.0,2026-09-06
78870,S100YIWV,17842100000.0,8019643000.0,876922000.0,2026-09-06
30550,S100YJPG,103819000000.0,85590000000.0,17038000000.0,2026-09-06
54440,S100YGVD,310115000000.0,54540000000.0,74427000000.0,2026-09-06
63170,S100YHUP,41500000000.0,40260000000.0,4323000000.0,2026-09-06
75080,S100YI5T,34898000000.0,38118000000.0,123000000.0,2026-09-06
92200,S100YK1M,3845844000.0,5217361000.0,48765000.0,2026-09-06
69190,S100YJK1,11541717000.0,3380814000.0,1225958000.0,2026-09-06
95110,S100YGEA,71091000000.0,376860000000.0,,2026-09-06
61470,S100YGTK,2183228000.0,2530096000.0,142795000.0,2026-09-06
29220,S100YJ2U,20975084000.0,15359813000.0,2094121000.0,2026-09-06
36400,S100YJ1O,11723720000.0,8752382000.0,581190000.0,2026-09-06
18100,S100YHYW,44767000000.0,30271000000.0,14657000000.0,2026-09-06
79900,S100YGZ1,73233000000.0,52689000000.0,6692000000.0,2026-09-06
81520,S100YI5G,22733389000.0,10799274000.0,2388151000.0,2026-09-06
80910,S100YIWE,56501000000.0,52869000000.0,14434000000.0,2026-09-06
74640,S100YJG0,7991334000.0,5197145000.0,503752000.0,2026-09-06
45590,S100YKC2,69529694000.0,69374568000.0,8865571000.0,2026-09-06
82190,S100YJ44,193876000000.0,136915000000.0,4729000000.0,2026-09-06
40640,S100YJLD,38453000000.0,25454000000.0,387000000.0,2026-09-06
66430,S100YJNT,20807625000.0,9749676000.0,1879209000.0,2026-09-06
71850,S100YJPR,117077409000.0,97856071000.0,,2026-09-06
26810,S100YJMA,165072000000.0,162338000000.0,194000000.0,2026-09-06
63780,S100YF9Q,24394000000.0,14776000000.0,2024000000.0,2026-09-06
60180,S100YJVP,13025721000.0,10203802000.0,1943997000.0,2026-09-06
63930,S100YJ87,29495220000.0,18702423000.0,3613639000.0,2026-09-06
78220,S100YJDA,46443000000.0,46922000000.0,5957000000.0,2026-09-06
99300,S100YKDH,8729858000.0,7304432000.0,2687007000.0,2026-09-06
46290,S100YJ59,19439967000.0,8675993000.0,543913000.0,2026-09-06
35770,S100YJEV,7109113000.0,6303745000.0,2696944000.0,2026-09-06
52610,S100YK7M,9279000000.0,27300000000.0,0.0,2026-09-06
82260,S100YK3T,10292445000.0,5698766000.0,31630000.0,2026-09-06
23070,S100YJU2,8161046000.0,4672826000.0,1255126000.0,2026-09-06
28190,S100YJNX,28196000000.0,13155000000.0,2224000000.0,2026-09-06
34650,S100YIZP,276435000000.0,225750000000.0,2704000000.0,2026-09-06
98540,S100YJUD,7393000000.0,1843000000.0,604000000.0,2026-09-06
53910,S100YK9E,18620000000.0,22185000000.0,692000000.0,2026-09-06
46780,S100YJWK,1860361000.0,4890365000.0,,2026-09-06
22010,S100YHJS,104667000000.0,77592000000.0,10251000000.0,2026-09-06
64950,S100YKBD,3522617000.0,4922346000.0,296864000.0,2026-09-06
40920,S100YJUC,31448000000.0,28709000000.0,4548000000.0,2026-09-06
37740,S100YHYH,100249000000.0,110404000000.0,15226000000.0,2026-09-06
25310,S100YINV,245433000000.0,176683000000.0,34467000000.0,2026-09-06
99280,S100YKDZ,24629000000.0,15693000000.0,2023000000.0,2026-09-06
97610,S100YJ2Z,15079983000.0,19579477000.0,314427000.0,2026-09-06
34470,S100YJZ0,8960323000.0,10443832000.0,52094000.0,2026-09-06
63510,S100YKE5,81657000000.0,35657000000.0,12662000000.0,2026-09-06
59180,S100YJYC,25693000000.0,20911000000.0,21228000000.0,2026-09-06
44640,S100YKEL,32275527000.0,8062197000.0,8039073000.0,2026-09-06
29110,S100YI4Q,5026849000.0,1968615000.0,847388000.0,2026-09-06
64570,S100YG4D,126929000000.0,127714000000.0,9738000000.0,2026-09-06
79320,S100YIZ2,27574000000.0,29603000000.0,4789000000.0,2026-09-06
59410,S100YJT1,15631859000.0,10018320000.0,3448020000.0,2026-09-06
20550,S100YIEA,23625000000.0,11469000000.0,950000000.0,2026-09-06
543A0,S100YK16,0.0,407000000.0,,2026-09-06
76020,S100YKCQ,5431973000.0,2214570000.0,62908000.0,2026-09-06
67710,S100YGW1,23543000000.0,15183000000.0,403000000.0,2026-09-06
88810,S100YK7Q,116407506000.0,63924041000.0,4426309000.0,2026-09-06
59150,S100YKDC,43863000000.0,37497000000.0,7519000000.0,2026-09-06
52330,S100YJYE,405731000000.0,747571000000.0,135374000000.0,2026-09-06
18080,S100YJVQ,1053200000000.0,833170000000.0,102774000000.0,2026-09-06
59220,S100YJYT,17953611000.0,14499945000.0,5294896000.0,2026-09-06
46280,S100YJ5K,140500000000.0,27586000000.0,11369000000.0,2026-09-06
38400,S100YKGU,1540257000.0,777410000.0,,2026-09-06
90680,S100YKCI,72113000000.0,59936000000.0,27186000000.0,2026-09-06
63920,S100YJDP,11258422000.0,2599388000.0,349903000.0,2026-09-06
75020,S100YJCG,7389239000.0,9404247000.0,46183000.0,2026-09-06
33750,S100YKCU,3887839000.0,2489814000.0,144519000.0,2026-09-06
96350,S100YKI6,950481000.0,2456283000.0,447628000.0,2026-09-06
69890,S100YJZD,30625000000.0,20482000000.0,1431000000.0,2026-09-06
64070,S100YGB2,131473000000.0,74345000000.0,8599000000.0,2026-09-06
19050,S100YJFD,16957282000.0,7781730000.0,572862000.0,2026-09-06
67180,S100YIVR,56333000000.0,10274000000.0,9059000000.0,2026-09-06
55790,S100YKIG,2183568000.0,1025461000.0,618560000.0,2026-09-06
61250,S100YKCW,47214000000.0,26241000000.0,404000000.0,2026-09-06
59360,S100YKHR,11414836000.0,9226438000.0,169844000.0,2026-09-06
59750,S100YHLP,173927000000.0,147829000000.0,19610000000.0,2026-09-06
71920,S100YKHZ,20128570000.0,13320158000.0,1531000.0,2026-09-06
81470,S100YJEU,13746457000.0,6435678000.0,2307805000.0,2026-09-06
65170,S100YHXJ,66647000000.0,22444000000.0,10758000000.0,2026-09-06
70210,S100Y8BD,7562962000.0,4905084000.0,2547843000.0,2026-09-06
66480,S100YKAV,19158767000.0,7685196000.0,697038000.0,2026-09-06
59050,S100YK2J,7084268000.0,7946673000.0,1663686000.0,2026-09-06
44920,S100YJQM,4620133000.0,4745846000.0,,2026-09-06
69860,S100YK0D,58955000000.0,12778000000.0,13343000000.0,2026-09-06
56030,S100YJMF,20297000000.0,15665000000.0,3477000000.0,2026-09-06
62470,S100YJL5,38651000000.0,22677000000.0,12387000000.0,2026-09-06
24400,S100YJQU,8644503000.0,6150897000.0,367422000.0,2026-09-06
18530,S100YJ3W,21906000000.0,10399000000.0,623000000.0,2026-09-06
92020,S100YKL4,1693726000000.0,2480202000000.0,150654000000.0,2026-09-06
74610,S100YJ86,12725881000.0,12293466000.0,1033398000.0,2026-09-06
69940,S100YKEP,20112977000.0,14597580000.0,1745251000.0,2026-09-06
75710,S100YJEK,6077215000.0,6628928000.0,121975000.0,2026-09-06
42340,S100YK61,22559598000.0,16835648000.0,5601274000.0,2026-09-06
41670,S100YKE7,1570180000.0,525887000.0,,2026-09-06
75700,S100YK09,48674000000.0,53182000000.0,9575000000.0,2026-09-06
90070,S100YIO2,173118000000.0,841402000000.0,76269000000.0,2026-09-06
97670,S100YJLW,4731562000.0,1934073000.0,980182000.0,2026-09-06
93270,S100YI5P,1208253000.0,2318561000.0,149520000.0,2026-09-06
47200,S100YKMH,2191819000.0,3791987000.0,136139000.0,2026-09-06
88410,S100YJ5N,30633000000.0,14071000000.0,23027000000.0,2026-09-06
43870,S100YKM3,5380492000.0,3348316000.0,3974970000.0,2026-09-06
30690,S100YK48,20848396000.0,30383395000.0,1249611000.0,2026-09-06
39360,S100YIGW,1601276000.0,596615000.0,119968000.0,2026-09-06
52370,S100YK4Z,14929249000.0,9574131000.0,3614424000.0,2026-09-06
51420,S100YJF9,45720000000.0,40168000000.0,6162000000.0,2026-09-06
18780,S100YFJK,753861000000.0,754626000000.0,44160000000.0,2026-09-06
81040,S100YJIQ,32188000000.0,25154000000.0,1530000000.0,2026-09-06
63460,S100YHXC,10497859000.0,2231750000.0,1520989000.0,2026-09-06
92540,S100YIBJ,1483140000.0,1453943000.0,52176000.0,2026-09-06
23290,S100YKO9,78986000000.0,17689000000.0,8854000000.0,2026-09-06
366A0,S100YKON,6591116000.0,3896627000.0,,2026-09-06
43470,S100YK4A,7603869000.0,5519048000.0,169455000.0,2026-09-06
43160,S100YK9U,835578000.0,424130000.0,38303000.0,2026-09-06
41160,S100YGML,110147000000.0,66286000000.0,18514000000.0,2026-09-06
60230,S100YCLQ,63573000000.0,51901000000.0,1472000000.0,2026-09-06
33700,S100YIJ4,705329000.0,2560362000.0,61897000.0,2026-09-06
66470,S100YJH1,5735234000.0,3746320000.0,1279784000.0,2026-09-06
24350,S100YJJS,4598000000.0,18507000000.0,,2026-09-06
74440,S100YK4R,17734816000.0,11490772000.0,3010399000.0,2026-09-06
27370,S100YJQ2,112703000000.0,64349000000.0,231000000.0,2026-09-06
46640,S100YIKA,2927502000.0,1982106000.0,155140000.0,2026-09-06
65070,S100YI4V,77049000000.0,56337000000.0,14086000000.0,2026-09-06
70600,S100YJZ1,6452119000.0,4503756000.0,25895000.0,2026-09-06
59470,S100YJCU,362482000000.0,144867000000.0,35919000000.0,2026-09-06
82810,S100YJT6,130727000000.0,81827000000.0,2733000000.0,2026-09-06
77350,S100YK9N,480046000000.0,250593000000.0,45365000000.0,2026-09-06
91710,S100YKD9,23429729000.0,46556615000.0,18893177000.0,2026-09-06
31060,S100YIYE,84835000000.0,69346000000.0,55994000000.0,2026-09-06
31030,S100YJHA,75277000000.0,133197000000.0,2974000000.0,2026-09-06
67500,S100YK25,94222000000.0,32048000000.0,2639000000.0,2026-09-06
93630,S100YK5Y,2738011000.0,1963306000.0,1668889000.0,2026-09-06
39540,S100YK0Y,19260696000.0,9105314000.0,5806011000.0,2026-09-06
68460,S100YJMI,3750767000.0,2653161000.0,317921000.0,2026-09-06
85420,S100YJ7V,,1308165000000.0,,2026-09-06
26540,S100YIEY,8158413000.0,2685096000.0,1000.0,2026-09-06
94020,S100YJ8A,23031000000.0,16948000000.0,28956000000.0,2026-09-06
97900,S100YHZN,23077000000.0,5942000000.0,4698000000.0,2026-09-06
68030,S100YG7Z,5077000000.0,7097000000.0,0.0,2026-09-06
23760,S100YICX,7060792000.0,6766446000.0,698472000.0,2026-09-06
33150,S100YK1Z,45955000000.0,89030000000.0,1292000000.0,2026-09-06
17230,S100YH9O,32681000000.0,13391000000.0,15262000000.0,2026-09-06
68360,S100YHPG,811224000.0,416433000.0,1400000.0,2026-09-06
78850,S100YITM,24405180000.0,6563287000.0,3607813000.0,2026-09-06
14910,S100YKQY,13126548000.0,8343687000.0,110071000.0,2026-09-06
98670,S100YKQM,19974578000.0,11164743000.0,596453000.0,2026-09-06
66550,S100YKQN,7510558000.0,4469220000.0,486070000.0,2026-09-06
20030,S100YK99,32444000000.0,13519000000.0,8394000000.0,2026-09-06
80860,S100YJLK,574418000000.0,858942000000.0,15287000000.0,2026-09-06
74140,S100YK40,112648000000.0,105256000000.0,3032000000.0,2026-09-06
90510,S100YKGW,6394200000.0,12712696000.0,389946000.0,2026-09-06
47190,S100YK7V,34102138000.0,8544035000.0,3769777000.0,2026-09-06
97910,S100YJP6,20677154000.0,18700643000.0,1791651000.0,2026-09-06
66200,S100YJZT,12794000000.0,869000000.0,,2026-09-06
53630,S100YI3M,36309679000.0,11798095000.0,12379783000.0,2026-09-06
93590,S100YE7Y,29404675000.0,12384471000.0,5624127000.0,2026-09-06
39450,S100YJ4G,10173000000.0,9870000000.0,1483000000.0,2026-09-06
66260,S100YJ3G,23416799000.0,7971059000.0,198782000.0,2026-09-06
38490,S100YJVO,1009089000.0,168544000.0,14144000.0,2026-09-06
63910,S100YJ76,7421054000.0,3740997000.0,,2026-09-06
88360,S100YIFC,496000000.0,177000000.0,6000000.0,2026-09-06
70180,S100YJMY,28451000000.0,31629000000.0,1014000000.0,2026-09-06
18610,S100YK9Q,357413000000.0,280703000000.0,50372000000.0,2026-09-06
61900,S100YKSV,1717435000.0,919936000.0,9397000.0,2026-09-06
35830,S100YK22,6585675000.0,3135047000.0,124970000.0,2026-09-06
29160,S100YKFH,11173971000.0,8802558000.0,2789526000.0,2026-09-06
24330,S100YHXU,713273000000.0,636509000000.0,126834000000.0,2026-09-06
58210,S100YKSU,30099000000.0,8386000000.0,2183000000.0,2026-09-06
80370,S100YKU0,187829000000.0,154247000000.0,21859000000.0,2026-09-06
17190,S100YHJP,287813000000.0,199790000000.0,28048000000.0,2026-09-06
75640,S100YGNI,121066000000.0,26928000000.0,1000000.0,2026-09-06
93640,S100YG9D,156362000000.0,106574000000.0,96863000000.0,2026-09-06
77800,S100YIHS,82669000000.0,101460000000.0,822000000.0,2026-09-06
77220,S100YJ8C,15864572000.0,9239333000.0,712386000.0,2026-09-06
90360,S100YK2G,5959653000.0,4372422000.0,2235934000.0,2026-09-06
56070,S100YJLT,15541940000.0,12969943000.0,3124406000.0,2026-09-06
63840,S100YKGJ,11725302000.0,3861154000.0,173248000.0,2026-09-06
52730,S100YJGQ,72884000000.0,34692000000.0,31563000000.0,2026-09-06
18790,S100YHI2,158693000000.0,50641000000.0,1345000000.0,2026-09-06
30960,S100YKNJ,11172079000.0,12877617000.0,579274000.0,2026-09-06
68370,S100YHX8,15834000000.0,14654000000.0,592000000.0,2026-09-06
79370,S100Y7SI,56415000000.0,1837000000.0,52000000.0,2026-09-06
18690,S100YK2R,71939000000.0,35717000000.0,20932000000.0,2026-09-06
63680,S100YK07,164367000000.0,73201000000.0,2373000000.0,2026-09-06
36920,S100YKWG,3234030000.0,1521843000.0,372284000.0,2026-09-06
38630,S100YJ5X,638305000000.0,1192873000000.0,172984000000.0,2026-09-06
69640,S100YJUI,15143376000.0,6426253000.0,1277957000.0,2026-09-06
88500,S100YKTS,157435000000.0,155408000000.0,13920000000.0,2026-09-06
69620,S100YKVO,48934375000.0,44670701000.0,2759028000.0,2026-09-06
81450,S100YI2J,9430850000.0,2781578000.0,3799643000.0,2026-09-06
70030,S100YKIO,239646000000.0,275058000000.0,29674000000.0,2026-09-06
71180,S100YK6C,1494704000.0,1455130000.0,0.0,2026-09-06
61450,S100YKQX,41527000000.0,23812000000.0,2999000000.0,2026-09-06
59450,S100YJDZ,20398926000.0,3239007000.0,9227377000.0,2026-09-06
50710,S100YJJP,7487246000.0,3860344000.0,329796000.0,2026-09-06
40410,S100YJKO,129643000000.0,99994000000.0,63328000000.0,2026-09-06
33880,S100YKYA,43673424000.0,19438161000.0,3980360000.0,2026-09-06
74580,S100YK39,67543000000.0,91454000000.0,7044000000.0,2026-09-06
41930,S100YK86,3765003000.0,1715546000.0,371538000.0,2026-09-06
23950,S100YK73,32939848000.0,52330917000.0,19762231000.0,2026-09-06
74430,S100YI62,3115588000.0,2892772000.0,748313000.0,2026-09-06
17360,S100YKWY,21555712000.0,11768791000.0,6297294000.0,2026-09-06
30340,S100YJYW,60348000000.0,97531000000.0,143000000.0,2026-09-06
